model_label,model_code,ref_label,ref_percent,bps_name
11600_16_Agriculture,11600_16,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_16_Developed,11600_16,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_16_Water,11600_16,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_16_UN,11600_16,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_16_UE,11600_16,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_A,11600_18,A,44,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_B,11600_18,B,46,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_C,11600_18,C,10,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_D,11600_18,D,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_E,11600_18,E,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_Agriculture,11600_18,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_Developed,11600_18,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_Water,11600_18,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_UN,11600_18,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_18_UE,11600_18,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_A,11600_20_29,A,54,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_B,11600_20_29,B,46,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_C,11600_20_29,C,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_D,11600_20_29,D,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_E,11600_20_29,E,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_Agriculture,11600_20_29,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_Developed,11600_20_29,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_Water,11600_20_29,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_UN,11600_20_29,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_20_29_UE,11600_20_29,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_A,11600_21,A,5,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_B,11600_21,B,95,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_C,11600_21,C,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_D,11600_21,D,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_E,11600_21,E,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_Agriculture,11600_21,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_Developed,11600_21,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_Water,11600_21,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_UN,11600_21,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_21_UE,11600_21,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_A,11600_23,A,63,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_B,11600_23,B,37,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_C,11600_23,C,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_D,11600_23,D,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_E,11600_23,E,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_Agriculture,11600_23,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_Developed,11600_23,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_Water,11600_23,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_UN,11600_23,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_23_UE,11600_23,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_A,11600_8_9,A,48,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_B,11600_8_9,B,52,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_C,11600_8_9,C,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_D,11600_8_9,D,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_E,11600_8_9,E,NA,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_Agriculture,11600_8_9,Agriculture,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_Developed,11600_8_9,Developed,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_Water,11600_8_9,Water,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_UN,11600_8_9,UN,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11600_8_9_UE,11600_8_9,UE,0,Rocky Mountain Subalpine/Upper Montane Riparian Systems
11610_21_A,11610_21,A,27,Northern Rocky Mountain Conifer Swamp
11610_21_B,11610_21,B,50,Northern Rocky Mountain Conifer Swamp
11610_21_C,11610_21,C,23,Northern Rocky Mountain Conifer Swamp
11610_21_D,11610_21,D,NA,Northern Rocky Mountain Conifer Swamp
11610_21_E,11610_21,E,NA,Northern Rocky Mountain Conifer Swamp
11610_21_Agriculture,11610_21,Agriculture,0,Northern Rocky Mountain Conifer Swamp
11610_21_Developed,11610_21,Developed,0,Northern Rocky Mountain Conifer Swamp
11610_21_Water,11610_21,Water,0,Northern Rocky Mountain Conifer Swamp
11610_21_UN,11610_21,UN,0,Northern Rocky Mountain Conifer Swamp
11610_21_UE,11610_21,UE,0,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_A,11610_9_10_19,A,10,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_B,11610_9_10_19,B,23,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_C,11610_9_10_19,C,67,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_D,11610_9_10_19,D,NA,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_E,11610_9_10_19,E,NA,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_Agriculture,11610_9_10_19,Agriculture,0,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_Developed,11610_9_10_19,Developed,0,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_Water,11610_9_10_19,Water,0,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_UN,11610_9_10_19,UN,0,Northern Rocky Mountain Conifer Swamp
11610_9_10_19_UE,11610_9_10_19,UE,0,Northern Rocky Mountain Conifer Swamp
11620_20_A,11620_20,A,5,Western Great Plains Floodplain Systems
11620_20_B,11620_20,B,11,Western Great Plains Floodplain Systems
11620_20_C,11620_20,C,28,Western Great Plains Floodplain Systems
11620_20_D,11620_20,D,27,Western Great Plains Floodplain Systems
11620_20_E,11620_20,E,29,Western Great Plains Floodplain Systems
11620_20_Agriculture,11620_20,Agriculture,0,Western Great Plains Floodplain Systems
11620_20_Developed,11620_20,Developed,0,Western Great Plains Floodplain Systems
11620_20_Water,11620_20,Water,0,Western Great Plains Floodplain Systems
11620_20_UN,11620_20,UN,0,Western Great Plains Floodplain Systems
11620_20_UE,11620_20,UE,0,Western Great Plains Floodplain Systems
11620_22_A,11620_22,A,4,Western Great Plains Floodplain Systems
11620_22_B,11620_22,B,11,Western Great Plains Floodplain Systems
11620_22_C,11620_22,C,18,Western Great Plains Floodplain Systems
11620_22_D,11620_22,D,49,Western Great Plains Floodplain Systems
11620_22_E,11620_22,E,18,Western Great Plains Floodplain Systems
11620_22_Agriculture,11620_22,Agriculture,0,Western Great Plains Floodplain Systems
11620_22_Developed,11620_22,Developed,0,Western Great Plains Floodplain Systems
11620_22_Water,11620_22,Water,0,Western Great Plains Floodplain Systems
11620_22_UN,11620_22,UN,0,Western Great Plains Floodplain Systems
11620_22_UE,11620_22,UE,0,Western Great Plains Floodplain Systems
11620_27_33_A,11620_27_33,A,45,Western Great Plains Floodplain Systems
11620_27_33_B,11620_27_33,B,20,Western Great Plains Floodplain Systems
11620_27_33_C,11620_27_33,C,35,Western Great Plains Floodplain Systems
11620_27_33_D,11620_27_33,D,NA,Western Great Plains Floodplain Systems
11620_27_33_E,11620_27_33,E,NA,Western Great Plains Floodplain Systems
11620_27_33_Agriculture,11620_27_33,Agriculture,0,Western Great Plains Floodplain Systems
11620_27_33_Developed,11620_27_33,Developed,0,Western Great Plains Floodplain Systems
11620_27_33_Water,11620_27_33,Water,0,Western Great Plains Floodplain Systems
11620_27_33_UN,11620_27_33,UN,0,Western Great Plains Floodplain Systems
11620_27_33_UE,11620_27_33,UE,0,Western Great Plains Floodplain Systems
11620_29_30_A,11620_29_30,A,15,Western Great Plains Floodplain Systems
11620_29_30_B,11620_29_30,B,27,Western Great Plains Floodplain Systems
11620_29_30_C,11620_29_30,C,25,Western Great Plains Floodplain Systems
11620_29_30_D,11620_29_30,D,6,Western Great Plains Floodplain Systems
11620_29_30_E,11620_29_30,E,27,Western Great Plains Floodplain Systems
11620_29_30_Agriculture,11620_29_30,Agriculture,0,Western Great Plains Floodplain Systems
11620_29_30_Developed,11620_29_30,Developed,0,Western Great Plains Floodplain Systems
11620_29_30_Water,11620_29_30,Water,0,Western Great Plains Floodplain Systems
11620_29_30_UN,11620_29_30,UN,0,Western Great Plains Floodplain Systems
11620_29_30_UE,11620_29_30,UE,0,Western Great Plains Floodplain Systems
11620_31_39_40_A,11620_31_39_40,A,14,Western Great Plains Floodplain Systems
11620_31_39_40_B,11620_31_39_40,B,28,Western Great Plains Floodplain Systems
11620_31_39_40_C,11620_31_39_40,C,36,Western Great Plains Floodplain Systems
11620_31_39_40_D,11620_31_39_40,D,11,Western Great Plains Floodplain Systems
11620_31_39_40_E,11620_31_39_40,E,11,Western Great Plains Floodplain Systems
11620_31_39_40_Agriculture,11620_31_39_40,Agriculture,0,Western Great Plains Floodplain Systems
11620_31_39_40_Developed,11620_31_39_40,Developed,0,Western Great Plains Floodplain Systems
11620_31_39_40_Water,11620_31_39_40,Water,0,Western Great Plains Floodplain Systems
11620_31_39_40_UN,11620_31_39_40,UN,0,Western Great Plains Floodplain Systems
11620_31_39_40_UE,11620_31_39_40,UE,0,Western Great Plains Floodplain Systems
11620_32_35_A,11620_32_35,A,27,Western Great Plains Floodplain Systems
11620_32_35_B,11620_32_35,B,73,Western Great Plains Floodplain Systems
11620_32_35_C,11620_32_35,C,NA,Western Great Plains Floodplain Systems
11620_32_35_D,11620_32_35,D,NA,Western Great Plains Floodplain Systems
11620_32_35_E,11620_32_35,E,NA,Western Great Plains Floodplain Systems
11620_32_35_Agriculture,11620_32_35,Agriculture,0,Western Great Plains Floodplain Systems
11620_32_35_Developed,11620_32_35,Developed,0,Western Great Plains Floodplain Systems
11620_32_35_Water,11620_32_35,Water,0,Western Great Plains Floodplain Systems
11620_32_35_UN,11620_32_35,UN,0,Western Great Plains Floodplain Systems
11620_32_35_UE,11620_32_35,UE,0,Western Great Plains Floodplain Systems
11620_34_A,11620_34,A,43,Western Great Plains Floodplain Systems
11620_34_B,11620_34,B,28,Western Great Plains Floodplain Systems
11620_34_C,11620_34,C,29,Western Great Plains Floodplain Systems
11620_34_D,11620_34,D,NA,Western Great Plains Floodplain Systems
11620_34_E,11620_34,E,NA,Western Great Plains Floodplain Systems
11620_34_Agriculture,11620_34,Agriculture,0,Western Great Plains Floodplain Systems
11620_34_Developed,11620_34,Developed,0,Western Great Plains Floodplain Systems
11620_34_Water,11620_34,Water,0,Western Great Plains Floodplain Systems
11620_34_UN,11620_34,UN,0,Western Great Plains Floodplain Systems
11620_34_UE,11620_34,UE,0,Western Great Plains Floodplain Systems
11620_38_A,11620_38,A,14,Western Great Plains Floodplain Systems
11620_38_B,11620_38,B,28,Western Great Plains Floodplain Systems
11620_38_C,11620_38,C,36,Western Great Plains Floodplain Systems
11620_38_D,11620_38,D,11,Western Great Plains Floodplain Systems
11620_38_E,11620_38,E,11,Western Great Plains Floodplain Systems
11620_38_Agriculture,11620_38,Agriculture,0,Western Great Plains Floodplain Systems
11620_38_Developed,11620_38,Developed,0,Western Great Plains Floodplain Systems
11620_38_Water,11620_38,Water,0,Western Great Plains Floodplain Systems
11620_38_UN,11620_38,UN,0,Western Great Plains Floodplain Systems
11620_38_UE,11620_38,UE,0,Western Great Plains Floodplain Systems
11630_3_4_5_A,11630_3_4_5,A,6,Pacific Coastal Marsh Systems
11630_3_4_5_B,11630_3_4_5,B,90,Pacific Coastal Marsh Systems
11630_3_4_5_C,11630_3_4_5,C,4,Pacific Coastal Marsh Systems
11630_3_4_5_D,11630_3_4_5,D,NA,Pacific Coastal Marsh Systems
11630_3_4_5_E,11630_3_4_5,E,NA,Pacific Coastal Marsh Systems
11630_3_4_5_Agriculture,11630_3_4_5,Agriculture,0,Pacific Coastal Marsh Systems
11630_3_4_5_Developed,11630_3_4_5,Developed,0,Pacific Coastal Marsh Systems
11630_3_4_5_Water,11630_3_4_5,Water,0,Pacific Coastal Marsh Systems
11630_3_4_5_UN,11630_3_4_5,UN,0,Pacific Coastal Marsh Systems
11630_3_4_5_UE,11630_3_4_5,UE,0,Pacific Coastal Marsh Systems
11650_1_7_8_A,11650_1_7_8,A,25,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_B,11650_1_7_8,B,16,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_C,11650_1_7_8,C,59,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_D,11650_1_7_8,D,NA,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_E,11650_1_7_8,E,NA,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_Agriculture,11650_1_7_8,Agriculture,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_Developed,11650_1_7_8,Developed,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_Water,11650_1_7_8,Water,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_UN,11650_1_7_8,UN,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_1_7_8_UE,11650_1_7_8,UE,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_A,11650_9,A,10,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_B,11650_9,B,2,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_C,11650_9,C,6,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_D,11650_9,D,82,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_E,11650_9,E,NA,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_Agriculture,11650_9,Agriculture,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_Developed,11650_9,Developed,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_Water,11650_9,Water,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_UN,11650_9,UN,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11650_9_UE,11650_9,UE,0,Northern Rocky Mountain Foothill Conifer Wooded Steppe
11660_21_A,11660_21,A,7,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_B,11660_21,B,12,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_C,11660_21,C,14,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_D,11660_21,D,47,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_E,11660_21,E,20,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_Agriculture,11660_21,Agriculture,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_Developed,11660_21,Developed,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_Water,11660_21,Water,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_UN,11660_21,UN,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_21_UE,11660_21,UE,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_A,11660_22,A,14,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_B,11660_22,B,14,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_C,11660_22,C,19,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_D,11660_22,D,39,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_E,11660_22,E,14,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_Agriculture,11660_22,Agriculture,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_Developed,11660_22,Developed,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_Water,11660_22,Water,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_UN,11660_22,UN,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_22_UE,11660_22,UE,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_A,11660_29,A,8,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_B,11660_29,B,3,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_C,11660_29,C,25,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_D,11660_29,D,54,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_E,11660_29,E,10,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_Agriculture,11660_29,Agriculture,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_Developed,11660_29,Developed,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_Water,11660_29,Water,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_UN,11660_29,UN,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_29_UE,11660_29,UE,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_A,11660_9_10_19,A,20,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_B,11660_9_10_19,B,17,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_C,11660_9_10_19,C,34,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_D,11660_9_10_19,D,20,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_E,11660_9_10_19,E,9,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_Agriculture,11660_9_10_19,Agriculture,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_Developed,11660_9_10_19,Developed,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_Water,11660_9_10_19,Water,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_UN,11660_9_10_19,UN,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11660_9_10_19_UE,11660_9_10_19,UE,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland
11662_19_A,11662_19,A,10,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_B,11662_19,B,2,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_C,11662_19,C,6,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_D,11662_19,D,82,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_E,11662_19,E,NA,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_Agriculture,11662_19,Agriculture,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
11662_19_Developed,11662_19,Developed,0,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna
