VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,PRC_REPLAC,PRC_MIXED,PRC_SURFAC,FRG_NEW,R,G,B,RED,GREEN,BLUE
1604,14200,41,14200_41,Northern Tallgrass Prairie,Grassland,4,-9999,-9999,4,100,-9999,-9999,II-A,184,132,29,0.721569,0.517647,0.113725
1605,14440,41,14440_41_50_51,Eastern Boreal Floodplain,Hardwood,-9999,581,312,203,-9999,35,65,V-A,69,69,156,0.270588,0.270588,0.611765
1606,14710,41,14710_41_50,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,432,67,58,-9999,14,86,III-A,0,191,176,0,0.74902,0.690196
1607,14750,41,14750_41_50_51_63_64_65_66,Laurentian-Acadian Floodplain Systems,Riparian,-9999,435,68,59,-9999,14,86,III-A,122,143,245,0.478431,0.560784,0.960784
1608,14770,41,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,15,-9999,85,III-B,106,0,138,0.415686,0,0.541176
1609,14790,41,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,Riparian,987,-9999,-9999,987,100,-9999,-9999,V-B,207,61,255,0.811765,0.239216,1
1610,14810,41,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,100,-9999,-9999,V-B,232,189,255,0.909804,0.741176,1
1611,14920,41,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122,245,202,0.478431,0.960784,0.792157
1612,14930,41,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,100,-9999,-9999,II-C,240,150,20,0.941176,0.588235,0.078431
1613,14940,41,14940_41_50_51,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,18,-9999,-9999,18,100,-9999,-9999,II-C,0,168,107,0,0.658824,0.419608
1614,13022,51,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,100,-9999,-9999,V-B,76,230,0,0.298039,0.901961,0
1615,13022,51,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,100,-9999,-9999,V-B,76,230,150,0.298039,0.901961,0.588235
1616,13023,51,13023_51,Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood ,Hardwood,1016,-9999,-9999,1016,100,-9999,-9999,V-B,38,105,0,0.14902,0.411765,0
1617,13100,51,13100_51,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,161,160,11,9,6,6,88,I-B,176,163,222,0.690196,0.639216,0.870588
1618,13110,51,13110_51,North-Central Interior Dry Oak Forest and Woodland,Hardwood,137,111,11,9,7,8,85,I-B,179,207,143,0.701961,0.811765,0.560784
1619,13130,51,13130_47_50_51,North-Central Interior Beech-Maple Forest,Hardwood,1004,-9999,836,456,45,-9999,55,V-A,0,156,44,0,0.611765,0.172549
1620,13441,51,13441_51,Boreal Jack Pine-Black Spruce Forest-Pine Barrens,Conifer,34,64,7,5,15,8,77,I-A,255,140,140,1,0.54902,0.54902
1621,13442,51,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,100,-9999,-9999,IV-B,135,200,114,0.529412,0.784314,0.447059
1622,13620,51,13620_51_63_64_65_66,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,309,447,65,48,16,11,73,III-A,255,191,191,1,0.74902,0.74902
1623,13651,51,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,52,48,-9999,V-A,147,194,114,0.576471,0.760784,0.447059
1624,13652,51,13652_51,Boreal White Spruce-Fir-Hardwood Forest-Coastal,Conifer,872,1306,-9999,523,60,40,-9999,V-B,110,137,70,0.431373,0.537255,0.27451
1625,13660,51,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,32,15,53,III-B,208,255,99,0.815686,1,0.388235
1626,13940,51,13940_50_51,North-Central Interior Oak Savanna,Hardwood,66,184,5,5,7,3,90,I-A,230,213,138,0.901961,0.835294,0.541176
1627,13950,51,13950_51,North-Central Oak Barrens,Hardwood,49,180,6,5,10,3,87,I-A,255,235,176,1,0.921569,0.690196
1628,14071,51,14071_41_50_51,Laurentian Pine-Oak Barrens,Hardwood-Conifer,109,75,5,4,4,6,90,I-A,153,66,0,0.6,0.258824,0
1629,14072,51,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,34,18,48,I-B,153,66,100,0.6,0.258824,0.392157
1630,14110,51,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,24,-9999,-9999,24,100,-9999,-9999,II-C,235,255,0,0.921569,1,0
1631,14120,51,14120_39_40_41_42_43_50_51,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,4,-9999,87,3,96,-9999,4,II-A,214,0,157,0.839216,0,0.615686
1632,14210,51,14210_31_38_42_43_44_50_51,Central Tallgrass Prairie,Grassland,4,-9999,-9999,4,100,-9999,-9999,II-A,232,255,196,0.909804,1,0.768627
1633,14440,51,14440_41_50_51,Eastern Boreal Floodplain,Hardwood,-9999,581,312,203,-9999,35,65,V-A,69,69,156,0.270588,0.270588,0.611765
1634,14660,51,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,13,87,-9999,V-A,181,0,0,0.709804,0,0
1635,14710,51,14710_51_62,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,429,67,58,-9999,14,86,III-A,0,191,176,0,0.74902,0.690196
1636,14750,51,14750_41_50_51_63_64_65_66,Laurentian-Acadian Floodplain Systems,Riparian,-9999,435,68,59,-9999,14,86,III-A,122,143,245,0.478431,0.560784,0.960784
1637,14770,51,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,15,-9999,85,III-B,106,0,138,0.415686,0,0.541176
1638,14790,51,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,Riparian,987,-9999,-9999,987,100,-9999,-9999,V-B,207,61,255,0.811765,0.239216,1
1639,14810,51,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,100,-9999,-9999,V-B,232,189,255,0.909804,0.741176,1
1640,14920,51,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122,245,202,0.478431,0.960784,0.792157
1641,14940,51,14940_41_50_51,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,18,-9999,-9999,18,100,-9999,-9999,II-C,0,168,107,0,0.658824,0.419608
1642,10130,40,10130_31_38_39_40,Western Great Plains Dry Bur Oak Forest and Woodland,Hardwood,300,44,30,17,6,38,56,I-C,220,0,0,0.862745,0,0
1643,11410,40,11410_40,Northwestern Great Plains Mixedgrass Prairie,Grassland,8,-9999,-9999,8,100,-9999,-9999,II-B,215,255,232,0.843137,1,0.909804
1644,11500,40,11500_31_39_40,Western Great Plains Tallgrass Prairie,Grassland,5,-9999,254,5,98,-9999,2,II-A,245,245,150,0.960784,0.960784,0.588235
1645,11620,40,11620_31_39_40,Western Great Plains Floodplain Systems,Riparian,250,94,196,51,20,54,26,III-A,102,153,205,0.4,0.6,0.803922
1646,13010,40,13010_40,Boreal Aspen-Birch Forest,Conifer,82,-9999,-9999,82,100,-9999,-9999,IV-A,255,245,56,1,0.960784,0.219608
1647,13020,40,13020_40,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,2109,-9999,-9999,2109,100,-9999,-9999,V-B,76,230,0,0.298039,0.901961,0
1648,13140,40,13140_38_39_40_41_42_43_44_50,North-Central Interior Maple-Basswood Forest,Hardwood,1027,-9999,857,467,46,-9999,54,V-A,237,161,102,0.929412,0.631373,0.4
1649,13310,40,13310_39_40_41,Eastern Great Plains Tallgrass Aspen Parkland,Hardwood,16,-9999,8,6,35,-9999,65,I-B,220,240,0,0.862745,0.941176,0
1650,13651,40,13651_40_41_50,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,250,1468,-9999,213,85,15,-9999,V-A,147,194,114,0.576471,0.760784,0.447059
1651,13850,40,13850_31_39_40_42,Western Great Plains Wooded Draw and Ravine,Shrubland,91,65,230,32,36,50,14,I-C,168,168,0,0.658824,0.658824,0
1652,13940,40,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,1,3,96,I-A,230,213,138,0.901961,0.835294,0.541176
1653,14120,40,14120_39_40_41_42_43_50_51,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,4,-9999,87,3,96,-9999,4,II-A,214,0,157,0.839216,0,0.615686
1654,14200,40,14200_39_40_42,Northern Tallgrass Prairie,Grassland,6,-9999,-9999,6,100,-9999,-9999,II-B,184,132,29,0.721569,0.517647,0.113725
1655,14690,40,14690_31_39_40_43,Eastern Great Plains Floodplain Systems,Riparian,517,77,176,48,9,63,28,III-A,75,170,190,0.294118,0.666667,0.745098
1656,14770,40,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,15,-9999,85,III-B,106,0,138,0.415686,0,0.541176
1657,14820,40,14820_39_40,Great Plains Prairie Pothole,Grassland,50,-9999,-9999,50,100,-9999,-9999,IV-A,156,100,163,0.611765,0.392157,0.639216
1658,14950,40,14950_31_39_40,Western Great Plains Depressional Wetland Systems,Riparian,20,-9999,-9999,20,100,-9999,-9999,II-C,104,0,156,0.407843,0,0.611765
1659,10130,39,10130_31_38_39_40,Western Great Plains Dry Bur Oak Forest and Woodland,Hardwood,300,44,30,17,6,38,56,I-C,220,0,0,0.862745,0,0
1660,11410,39,11410_39,Northwestern Great Plains Mixedgrass Prairie,Grassland,8,-9999,-9999,8,100,-9999,-9999,II-B,215,255,232,0.843137,1,0.909804
1661,11500,39,11500_31_39_40,Western Great Plains Tallgrass Prairie,Grassland,5,-9999,254,5,98,-9999,2,II-A,245,245,150,0.960784,0.960784,0.588235
1662,11620,39,11620_31_39_40,Western Great Plains Floodplain Systems,Riparian,250,94,196,51,20,54,26,III-A,102,153,205,0.4,0.6,0.803922
1663,13100,39,13100_39,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,112,43,47,19,17,43,40,I-C,176,163,222,0.690196,0.639216,0.870588
1664,13110,39,13110_39,North-Central Interior Dry Oak Forest and Woodland,Hardwood,77,85,19,13,17,15,68,I-B,179,207,143,0.701961,0.811765,0.560784
1665,13140,39,13140_38_39_40_41_42_43_44_50,North-Central Interior Maple-Basswood Forest,Hardwood,1027,-9999,857,467,46,-9999,54,V-A,237,161,102,0.929412,0.631373,0.4
1666,13310,39,13310_39_40_41,Eastern Great Plains Tallgrass Aspen Parkland,Hardwood,16,-9999,8,6,35,-9999,65,I-B,220,240,0,0.862745,0.941176,0
1667,13850,39,13850_31_39_40_42,Western Great Plains Wooded Draw and Ravine,Shrubland,91,65,230,32,36,50,14,I-C,168,168,0,0.658824,0.658824,0
1668,13940,39,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,1,3,96,I-A,230,213,138,0.901961,0.835294,0.541176
1669,14120,39,14120_39_40_41_42_43_50_51,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,4,-9999,87,3,96,-9999,4,II-A,214,0,157,0.839216,0,0.615686
1670,14200,39,14200_39_40_42,Northern Tallgrass Prairie,Grassland,6,-9999,-9999,6,100,-9999,-9999,II-B,184,132,29,0.721569,0.517647,0.113725
1671,14690,39,14690_31_39_40_43,Eastern Great Plains Floodplain Systems,Riparian,517,77,176,48,9,63,28,III-A,75,170,190,0.294118,0.666667,0.745098
1672,14820,39,14820_39_40,Great Plains Prairie Pothole,Grassland,50,-9999,-9999,50,100,-9999,-9999,IV-A,156,100,163,0.611765,0.392157,0.639216
1673,14950,39,14950_31_39_40,Western Great Plains Depressional Wetland Systems,Riparian,20,-9999,-9999,20,100,-9999,-9999,II-C,104,0,156,0.407843,0,0.611765
1674,10070,31,10070,Western Great Plains Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,235,190,1,0.921569,0.745098
1675,10130,31,10130_31_38_39_40,Western Great Plains Dry Bur Oak Forest and Woodland,Hardwood,300,44,30,17,6,38,56,I-C,220,0,0,0.862745,0,0
1676,10620,31,10620_10_19_21_29_31,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,286,151,232,69,24,46,30,III-A,191,19,230,0.74902,0.07451,0.901961
1677,11250,31,11250_20_29_30_31_33,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,92,-9999,-9999,92,100,-9999,-9999,IV-A,255,190,232,1,0.745098,0.909804
1678,10860,31,10860_27_31_33,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,46,-9999,-9999,46,100,-9999,-9999,IV-A,137,68,101,0.537255,0.266667,0.396078
1679,10940,31,10940_31_38,Western Great Plains Sandhill Steppe,Shrubland,23,-9999,-9999,23,100,-9999,-9999,II-C,169,0,230,0.662745,0,0.901961
1680,11250,31,11250_20_29_30_31_33,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,92,-9999,-9999,92,100,-9999,-9999,IV-A,255,115,223,1,0.45098,0.87451
1681,11320,31,11320_31_38,Central Mixedgrass Prairie,Grassland,8,-9999,161,8,95,-9999,5,II-B,112,168,112,0.439216,0.658824,0.439216
1682,11410,31,11410_31,Northwestern Great Plains Mixedgrass Prairie,Grassland,8,-9999,-9999,8,100,-9999,-9999,II-B,215,255,232,0.843137,1,0.909804
1683,11480,31,11480_31_38,Western Great Plains Sand Prairie,Grassland,15,12,12,4,28,36,36,I-A,245,218,169,0.960784,0.854902,0.662745
1684,11490,31,11490_31_33,Western Great Plains Shortgrass Prairie,Grassland,21,-9999,-9999,21,100,-9999,-9999,II-C,205,205,102,0.803922,0.803922,0.4
1685,11500,31,11500_31_39_40,Western Great Plains Tallgrass Prairie,Grassland,5,-9999,254,5,98,-9999,2,II-A,245,245,150,0.960784,0.960784,0.588235
1686,11620,31,11620_31_39_40,Western Great Plains Floodplain Systems,Riparian,250,94,196,51,20,54,26,III-A,102,153,205,0.4,0.6,0.803922
1687,11790,31,11790_31,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Conifer,418,100,17,14,3,14,83,I-B,189,106,64,0.741176,0.415686,0.25098
1688,13850,31,13850_31_39_40_42,Western Great Plains Wooded Draw and Ravine,Shrubland,91,65,230,32,36,50,14,I-C,168,168,0,0.658824,0.658824,0
1689,14210,31,14210_31_38_42_43_44_50_51,Central Tallgrass Prairie,Grassland,4,-9999,-9999,4,100,-9999,-9999,II-A,232,255,196,0.909804,1,0.768627
1690,14690,31,14690_31_39_40_43,Eastern Great Plains Floodplain Systems,Riparian,517,77,176,48,9,63,28,III-A,75,170,190,0.294118,0.666667,0.745098
1691,14950,31,14950_31_39_40,Western Great Plains Depressional Wetland Systems,Riparian,20,-9999,-9999,20,100,-9999,-9999,II-C,104,0,156,0.407843,0,0.611765
1692,10940,32,10940_32_35,Western Great Plains Sandhill Steppe,Shrubland,52,-9999,-9999,52,100,-9999,-9999,IV-A,169,0,230,0.662745,0,0.901961
1693,11110,32,11110_32_35,Western Great Plains Mesquite Woodland and Shrubland,Shrubland,13,39,24,7,54,18,28,I-B,156,40,156,0.611765,0.156863,0.611765
1694,11320,32,11320_32_34_35,Central Mixedgrass Prairie,Grassland,7,44,21,5,65,12,23,I-A,112,168,112,0.439216,0.658824,0.439216
1695,11480,32,11480_32,Western Great Plains Sand Prairie,Grassland,13,201,205,12,88,6,6,II-B,245,218,169,0.960784,0.854902,0.662745
1696,11620,32,11620_32_35,Western Great Plains Floodplain Systems,Riparian,180,-9999,14,13,7,-9999,93,I-B,102,153,205,0.4,0.6,0.803922
1697,13040,32,13040_32_43_44_49,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood,188,66,15,11,6,17,77,I-B,115,115,0,0.45098,0.45098,0
1698,13080,32,13080_32_35,Crosstimbers Oak Forest and Woodland,Hardwood,158,93,5,5,3,5,92,I-A,137,90,68,0.537255,0.352941,0.266667
1699,13230,32,13230_32_36_37_44_45_98,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood,271,90,23,17,7,19,74,I-C,181,158,143,0.709804,0.619608,0.560784
1700,13340,32,13340_32_43_44,Ozark-Ouachita Mesic Hardwood Forest,Hardwood,316,110,25,19,6,18,76,I-C,0,135,74,0,0.529412,0.290196
1701,13640,32,13640_32_44_49,Ozark-Ouachita Dry Oak Woodland,Hardwood,38,89,6,5,13,5,82,I-A,97,69,0,0.380392,0.270588,0
1702,13670,32,13670_32_44,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Conifer,347,92,5,5,1,5,94,I-A,196,164,100,0.768627,0.643137,0.392157
1703,13710,32,13710_32_36_37_45_98,West Gulf Coastal Plain Pine-Hardwood Forest,Hardwood-Conifer,121,64,5,4,4,7,89,I-A,100,168,0,0.392157,0.658824,0
1704,13830,32,13830_32_35_36,Edwards Plateau Limestone Savanna and Woodland,Hardwood,15,24,14,6,38,23,39,I-B,209,255,115,0.819608,1,0.45098
1705,13930,32,13930_32_35,Edwards Plateau Limestone Shrubland,Conifer,69,44,-9999,27,39,61,-9999,I-C,255,203,125,1,0.796078,0.490196
1706,14220,32,14220_32_35_36_37,Southern Blackland Tallgrass Prairie,Grassland,3,171,35,2,91,2,7,II-A,255,127,127,1,0.498039,0.498039
1707,14230,32,14230_32_35,Southeastern Great Plains Tallgrass Prairie,Grassland,2,82,489,2,97,2,1,II-A,135,75,120,0.529412,0.294118,0.470588
1708,14710,32,14710_32_35,Central Interior and Appalachian Floodplain Systems,Riparian,182,-9999,30,26,14,-9999,86,I-C,0,191,176,0,0.74902,0.690196
1709,14720,32,14720_32_35,Central Interior and Appalachian Riparian Systems,Riparian,185,-9999,30,26,14,-9999,86,I-C,36,255,20,0.141176,1,0.078431
1710,14730,32,14730_32_37_44,Gulf and Atlantic Coastal Plain Floodplain Systems,Riparian,393,257,49,37,10,15,75,III-A,102,119,205,0.4,0.466667,0.803922
1711,14740,32,14740_32_37_44_45_98,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian,431,129,50,33,8,26,66,I-C,171,185,235,0.670588,0.72549,0.921569
1712,15040,32,15040_32_35,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,Grassland,10,-9999,-9999,10,100,-9999,-9999,II-B,166,179,130,0.65098,0.701961,0.509804
1713,15190,32,15190_32_35_36_37,East-Central Texas Plains Post Oak Savanna and Woodland,Hardwood,57,53,5,4,8,8,84,I-A,207,148,10,0.811765,0.580392,0.039216
1714,15230,32,15230_32_35,Edwards Plateau Dry-Mesic Slope Forest and Woodland,Hardwood,103,133,30,20,19,15,66,I-C,102,255,171,0.4,1,0.670588
1715,10940,35,10940_32_35,Western Great Plains Sandhill Steppe,Shrubland,52,-9999,-9999,52,100,-9999,-9999,IV-A,169,0,230,0.662745,0,0.901961
1716,10950,35,10950_26_35,Apacherian-Chihuahuan Mesquite Upland Scrub,Shrubland,26,-9999,28,13,52,-9999,48,I-B,255,56,132,1,0.219608,0.517647
1717,11110,35,11110_32_35,Western Great Plains Mesquite Woodland and Shrubland,Shrubland,13,39,24,7,54,18,28,I-B,156,40,156,0.611765,0.156863,0.611765
1718,11320,35,11320_32_34_35,Central Mixedgrass Prairie,Grassland,7,44,21,5,65,12,23,I-A,112,168,112,0.439216,0.658824,0.439216
1719,11480,35,11480_34_35,Western Great Plains Sand Prairie,Grassland,13,-9999,-9999,13,100,-9999,-9999,II-B,245,218,169,0.960784,0.854902,0.662745
1720,11490,35,11490_34_35,Western Great Plains Shortgrass Prairie,Grassland,14,-9999,-9999,14,100,-9999,-9999,II-B,205,205,102,0.803922,0.803922,0.4
1721,11550,35,11550_26_35,North American Warm Desert Riparian Systems,Riparian,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123,160,117,0.482353,0.627451,0.458824
1722,11620,35,11620_32_35,Western Great Plains Floodplain Systems,Riparian,180,-9999,14,13,7,-9999,93,I-B,102,153,205,0.4,0.6,0.803922
1723,13080,35,13080_32_35,Crosstimbers Oak Forest and Woodland,Hardwood,158,93,5,5,3,5,92,I-A,137,90,68,0.537255,0.352941,0.266667
1724,13580,35,13580_35_36,East-Central Texas Plains Southern Pine Forest and Woodland,Conifer,64,91,7,6,10,7,83,I-B,194,94,0,0.760784,0.368627,0
1725,13830,35,13830_32_35_36,Edwards Plateau Limestone Savanna and Woodland,Hardwood,15,24,14,6,38,23,39,I-B,209,255,115,0.819608,1,0.45098
1726,13900,35,13900_35_36,Tamaulipan Mixed Deciduous Thornscrub,Shrubland,15,-9999,-9999,15,100,-9999,-9999,II-B,215,156,160,0.843137,0.611765,0.627451
1727,13920,35,13920_35,Tamaulipan Calcareous Thornscrub,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,205,102,153,0.803922,0.4,0.6
1728,13930,35,13930_32_35,Edwards Plateau Limestone Shrubland,Conifer,69,44,-9999,27,39,61,-9999,I-C,255,203,125,1,0.796078,0.490196
1729,14100,35,14100_35,Llano Uplift Acidic Forest-Woodland-Glade,Hardwood,17,26,10,5,30,19,51,I-A,196,150,245,0.768627,0.588235,0.960784
1730,14220,35,14220_32_35_36_37,Southern Blackland Tallgrass Prairie,Grassland,3,171,35,2,91,2,7,II-A,255,127,127,1,0.498039,0.498039
1731,14230,35,14230_32_35,Southeastern Great Plains Tallgrass Prairie,Grassland,2,82,489,2,97,2,1,II-A,135,75,120,0.529412,0.294118,0.470588
1732,14710,35,14710_32_35,Central Interior and Appalachian Floodplain Systems,Riparian,182,-9999,30,26,14,-9999,86,I-C,0,191,176,0,0.74902,0.690196
1733,14720,35,14720_32_35,Central Interior and Appalachian Riparian Systems,Riparian,185,-9999,30,26,14,-9999,86,I-C,36,255,20,0.141176,1,0.078431
1734,14950,35,14950_35,Western Great Plains Depressional Wetland Systems,Riparian,7,-9999,-9999,7,100,-9999,-9999,II-B,104,0,156,0.407843,0,0.611765
1735,15040,35,15040_32_35,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,Grassland,10,-9999,-9999,10,100,-9999,-9999,II-B,166,179,130,0.65098,0.701961,0.509804
1736,15190,35,15190_32_35_36_37,East-Central Texas Plains Post Oak Savanna and Woodland,Hardwood,57,53,5,4,8,8,84,I-A,207,148,10,0.811765,0.580392,0.039216
1737,15230,35,15230_32_35,Edwards Plateau Dry-Mesic Slope Forest and Woodland,Hardwood,103,133,30,20,19,15,66,I-C,102,255,171,0.4,1,0.670588
1738,15240,35,15240_35,Edwards Plateau Mesic Canyon,Hardwood,138,-9999,108,61,44,-9999,56,III-A,255,168,232,1,0.658824,0.909804
1739,15250,35,15250_35,Edwards Plateau Riparian,Riparian,143,-9999,30,25,18,-9999,82,I-C,122,163,245,0.478431,0.639216,0.960784
1740,13230,36,13230_32_36_37_44_45_98,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood,271,90,23,17,7,19,74,I-C,181,158,143,0.709804,0.619608,0.560784
1741,13380,36,13380_36,Central and South Texas Coastal Fringe Forest and Woodland,Hardwood,440,100,-9999,81,18,82,-9999,III-A,165,245,122,0.647059,0.960784,0.478431
1742,13390,36,13390_36_37_98,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Hardwood,89,-9999,24,19,21,-9999,79,I-C,219,69,223,0.858824,0.270588,0.87451
1743,13580,36,13580_35_36,East-Central Texas Plains Southern Pine Forest and Woodland,Conifer,64,91,7,6,10,7,83,I-B,194,94,0,0.760784,0.368627,0
1744,13710,36,13710_32_36_37_45_98,West Gulf Coastal Plain Pine-Hardwood Forest,Hardwood-Conifer,121,64,5,4,4,7,89,I-A,100,168,0,0.392157,0.658824,0
1745,13830,36,13830_32_35_36,Edwards Plateau Limestone Savanna and Woodland,Hardwood,15,24,14,6,38,23,39,I-B,209,255,115,0.819608,1,0.45098
1746,13900,36,13900_35_36,Tamaulipan Mixed Deciduous Thornscrub,Shrubland,15,-9999,-9999,15,100,-9999,-9999,II-B,215,156,160,0.843137,0.611765,0.627451
1747,13920,36,13920_36,Tamaulipan Calcareous Thornscrub,Shrubland,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,205,102,153,0.803922,0.4,0.6
